eventid,date,time,ild_depth,ild_temp
511603400,2017-05-12,06:00:00,37.7113876968428,15.7260654565399
511603400,2017-05-12,12:00:00,31.1924112656557,16.1614935918817
511603400,2017-05-12,18:00:00,36.651654282573,16.2442199462579
511603400,2017-05-13,00:00:00,35.0909045313069,16.6000903606693
511603400,2017-05-13,06:00:00,36.9295243871775,16.755562606483
511603400,2017-05-13,12:00:00,36.9977752849679,16.8540277645565
511603400,2017-05-13,18:00:00,31.3351798084774,17.0848391316227
511603400,2017-05-14,00:00:00,43.7259710725792,17.2814216758015
511603400,2017-05-14,06:00:00,37.1318254008945,17.0308993426789
511603400,2017-05-14,12:00:00,23.705723424527,17.3383845971077
511603400,2017-05-14,18:00:00,32.187856392343,17.448606007028
511603400,2017-05-15,00:00:00,33.1499568339806,17.5880895608406
511603400,2017-05-15,06:00:00,32.4638713052291,17.8600811230887
511603400,2017-05-15,12:00:00,22.5289767497641,18.4490166056694
511603400,2017-05-15,18:00:00,23.9284543714555,18.5275401531763
511603400,2017-05-16,06:00:00,61.3494910240388,16.2976932107997
511603400,2017-05-16,12:00:00,19.7189461999864,16.9466011895196
511603400,2017-05-16,18:00:00,21.7635423944697,17.79578452964
511603400,2017-05-17,00:00:00,19.1225494990045,17.439785794919
511603400,2017-05-17,06:00:00,15.5524337357272,16.8161670353941
511603400,2017-05-17,12:00:00,20.47155884571,16.8232609130462
511603400,2017-05-18,00:00:00,21.9272375011884,17.8924335371137
511603400,2017-05-18,06:00:00,24.349185703047,17.6463562527329
511603400,2017-05-18,12:00:00,23.5333774905672,18.1053801330718
511603400,2017-05-18,18:00:00,19.6822517477572,18.4952799598578
511603400,2017-05-19,00:00:00,19.4106628070865,18.3171086857281
511603400,2017-05-19,06:00:00,20.7114694360428,18.1927973062544
511603400,2017-05-19,12:00:00,24.7992900058096,17.9340645633151
511603400,2017-05-19,18:00:00,17.0726802977468,18.634601401105
511603400,2017-05-20,00:00:00,19.6557679622935,18.6562922361531
511603400,2017-05-20,06:00:00,19.3323823452857,18.4676745088475
511603400,2017-05-20,12:00:00,19.8430159346928,18.5240008177831
511603400,2017-05-20,18:00:00,22.1543758927241,18.2828854702222
511603400,2017-05-21,00:00:00,27.0181230140735,18.2282016954216
511603400,2017-05-21,06:00:00,25.5940386536299,18.3681640410524
511603400,2017-05-21,12:00:00,20.667858218797,18.7436128284936
511603400,2017-05-21,18:00:00,20.3691531695376,18.4334249073602
511603400,2017-05-22,00:00:00,25.7751707981867,18.5238965564504
511603400,2017-05-22,06:00:00,19.496540900281,18.7107896521292
511603400,2017-05-22,12:00:00,24.8965467182052,17.5715967249747
511603400,2017-05-22,18:00:00,24.8107274874918,18.5747805179012
511603400,2017-05-23,00:00:00,20.5577462892945,18.5771954982986
511603400,2017-05-23,06:00:00,19.8769466806235,18.7448884766695
511603400,2017-05-23,12:00:00,19.6925132652908,18.9308001176164
511603400,2017-05-23,18:00:00,21.4860017964741,18.9524560224709
511603400,2017-05-24,00:00:00,17.8602863049917,18.850543189758
511603400,2017-05-24,06:00:00,25.4131034739235,18.5447487777518
511603400,2017-05-24,12:00:00,24.1785065610846,18.7745767921054
511603400,2017-05-24,18:00:00,26.6626321319405,18.6328088648858
511603400,2017-05-25,00:00:00,17.4032948982103,18.5916092485854
511603400,2017-05-25,06:00:00,24.84973781757,18.4659867515986
511603400,2017-05-25,12:00:00,17.4143710772982,18.1888423752569
511603400,2017-05-25,18:00:00,25.839147792835,18.5920434914389
511603400,2017-05-26,00:00:00,21.4983347950058,18.4801527530042
511603400,2017-05-26,06:00:00,19.3171033832924,18.3134842393598
511603400,2017-05-26,12:00:00,17.0611165545965,18.8339947726663
511603400,2017-05-26,18:00:00,13.4912774421633,18.5485366402187
511603400,2017-05-27,00:00:00,16.0792546955656,19.3320106182227
511603400,2017-05-27,06:00:00,26.3103723014825,18.6193054974655
511603400,2017-05-27,12:00:00,18.8945005875191,19.416820921005
511603400,2017-05-27,18:00:00,14.8521228811155,20.228009525415
511603400,2017-05-28,00:00:00,14.6318482258834,19.7791349799456
511603400,2017-05-28,06:00:00,15.2992190795371,19.9073607347771
511603400,2017-05-28,12:00:00,14.5146702232794,20.2208316347918
511603400,2017-05-28,18:00:00,14.9273095235446,19.6617096389586
511603400,2017-05-29,00:00:00,14.5765710363581,19.3503558033526
511603400,2017-05-29,06:00:00,15.1553501643499,19.937316980976
511603400,2017-05-29,12:00:00,16.7994684170265,20.1051076755217
511603400,2017-05-29,18:00:00,13.7824094678889,20.0058757593968
511603400,2017-05-30,00:00:00,12.6003903491732,19.7624354992615
511603400,2017-05-30,06:00:00,14.1579665437957,19.5273790161599
511603400,2017-05-30,12:00:00,14.0036200129897,20.1570294134589
511603400,2017-05-30,18:00:00,15.0504809111542,20.0449757587438
511603400,2017-05-31,00:00:00,14.6477378524367,20.0115399863827
511603400,2017-05-31,06:00:00,13.8048318824047,19.6788114989526
511603400,2017-05-31,12:00:00,14.4874505874161,19.7454142825527
511603400,2017-05-31,18:00:00,12.9982611544373,19.9469369563374
511603400,2017-06-01,00:00:00,12.8019355617227,19.7113802649125
511603400,2017-06-01,06:00:00,12.6016183020894,19.4221501418225
511603400,2017-06-01,12:00:00,13.5282549287956,19.3830856212272
511603400,2017-06-01,18:00:00,12.9637663292417,19.630516513238
511603400,2017-06-02,00:00:00,12.9870375319029,19.9640505153584
511603400,2017-06-02,06:00:00,13.0948905769623,19.9018759565936
511603400,2017-06-02,12:00:00,12.8200459158198,20.0895227965432
511603400,2017-06-02,18:00:00,11.903946318092,20.8464288872196
511603400,2017-06-03,00:00:00,13.5928284420893,20.510533048596
511603400,2017-06-03,06:00:00,12.4257269341096,20.380838953036
511603400,2017-06-03,12:00:00,12.2660051343115,20.3222667983305
511603400,2017-06-03,18:00:00,12.5004373572687,19.6640975647526
511603400,2017-06-04,00:00:00,12.9123304245763,19.653579079993
511603400,2017-06-04,06:00:00,13.3595749737715,19.6060274711097
511603400,2017-06-04,12:00:00,12.3171907108658,19.7123438180631
511603400,2017-06-04,18:00:00,12.0780311206567,20.2727217352872
511603900,2016-10-24,06:00:00,104.487261800545,12.5572555075964
511603900,2016-10-26,12:00:00,104.899044577246,13.0893701699491
511603900,2016-10-27,18:00:00,72.1897829089933,13.5226816039678
511603900,2016-10-28,00:00:00,96.0329181150813,13.1693645555377
511603900,2016-10-28,06:00:00,84.8002503159791,13.2558768891581
511603900,2016-10-28,12:00:00,84.4160949417846,13.7886641913145
511603900,2016-10-28,18:00:00,87.3035121519679,13.9115619644297
511603900,2016-10-29,06:00:00,75.0159256213729,14.1729706499014
511603900,2016-10-29,18:00:00,79.4330960169839,14.7591042583412
511603900,2016-10-30,12:00:00,68.8842701456711,15.063402139044
511603900,2016-10-31,06:00:00,53.3818614771073,14.9863282741316
511603900,2016-10-31,12:00:00,61.150955424527,14.751457392399
511603900,2016-11-02,06:00:00,58.7014739338833,15.690033786207
511603900,2016-11-03,06:00:00,52.408564280504,16.107879211295
511603900,2016-11-04,12:00:00,59.0191254547439,16.1128570416588
511603900,2016-11-05,12:00:00,55.361838904984,16.6258504140505
