PDT Number,using backup body themistor,Date & Time of PDT,Depth (m),Minimum Temperature ,Maximum Temperature,Mean Temperature,Delta Temperature,repeats
47,no,31-Oct-2004 06:00,56,15.8,16.0,15.9,0.1,1
47,no,31-Oct-2004 06:00,72,15.4,16.2,15.8,0.4,1
47,no,31-Oct-2004 06:00,96,14.0,15.4,14.7,0.7,1
47,no,31-Oct-2004 06:00,112,14.0,14.6,14.3,0.3,1
47,no,31-Oct-2004 06:00,140,13.8,13.8,13.8,0.0,1
48,no,31-Oct-2004 18:00,0,16.2,16.6,16.4,0.2,1
48,no,31-Oct-2004 18:00,20,16.0,16.6,16.3,0.3,1
48,no,31-Oct-2004 18:00,24,16.0,16.6,16.3,0.3,1
48,no,31-Oct-2004 18:00,48,16.0,16.8,16.4,0.4,1
48,no,31-Oct-2004 18:00,60,16.0,16.8,16.4,0.4,1
48,no,31-Oct-2004 18:00,72,16.0,16.8,16.4,0.4,1
48,no,31-Oct-2004 18:00,80,16.2,16.8,16.5,0.3,1
48,no,31-Oct-2004 18:00,100,16.2,16.4,16.3,0.1,1
49,no,01-Nov-2004 06:00,0,16.4,16.8,16.6,0.2,1
49,no,01-Nov-2004 06:00,4,16.4,16.8,16.6,0.2,1
49,no,01-Nov-2004 06:00,24,16.6,16.6,16.6,0.0,1
49,no,01-Nov-2004 06:00,40,16.6,16.6,16.6,0.0,1
49,no,01-Nov-2004 06:00,48,16.6,16.6,16.6,0.0,1
49,no,01-Nov-2004 06:00,52,16.6,16.6,16.6,0.0,1
49,no,01-Nov-2004 06:00,72,16.6,16.6,16.6,0.0,1
49,no,01-Nov-2004 06:00,80,16.4,16.6,16.5,0.1,1
50,no,01-Nov-2004 18:00,0,16.4,16.8,16.6,0.2,1
50,no,01-Nov-2004 18:00,4,16.6,16.6,16.6,0.0,1
50,no,01-Nov-2004 18:00,100,14.6,16.0,15.3,0.7,1
50,no,01-Nov-2004 18:00,172,13.4,13.4,13.4,0.0,1
50,no,01-Nov-2004 18:00,264,12.8,12.8,12.8,0.0,1
50,no,01-Nov-2004 18:00,312,12.6,12.6,12.6,0.0,1
50,no,01-Nov-2004 18:00,384,12.2,12.2,12.2,0.0,1
50,no,01-Nov-2004 18:00,464,11.8,11.8,11.8,0.0,1
51,no,02-Nov-2004 06:00,0,16.0,16.6,16.3,0.3,1
51,no,02-Nov-2004 06:00,80,14.4,16.4,15.4,1.0,1
51,no,02-Nov-2004 06:00,120,13.8,14.0,13.9,0.1,1
51,no,02-Nov-2004 06:00,160,13.6,13.8,13.7,0.1,1
51,no,02-Nov-2004 06:00,216,13.4,13.4,13.4,0.0,1
51,no,02-Nov-2004 06:00,268,13.0,13.0,13.0,0.0,1
51,no,02-Nov-2004 06:00,332,12.8,12.8,12.8,0.0,1
51,no,02-Nov-2004 06:00,412,12.4,12.4,12.4,0.0,1
52,no,02-Nov-2004 18:00,0,16.6,17.8,17.2,0.6,1
52,no,02-Nov-2004 18:00,4,16.6,17.8,17.2,0.6,1
52,no,02-Nov-2004 18:00,20,16.8,17.8,17.3,0.5,1
52,no,02-Nov-2004 18:00,32,16.6,17.6,17.1,0.5,1
52,no,02-Nov-2004 18:00,44,16.6,17.6,17.1,0.5,1
52,no,02-Nov-2004 18:00,56,16.6,17.6,17.1,0.5,1
52,no,02-Nov-2004 18:00,68,16.4,17.6,17.0,0.6,1
52,no,02-Nov-2004 18:00,84,15.6,16.4,16.0,0.4,1
53,no,03-Nov-2004 06:00,0,17.0,18.0,17.5,0.5,1
53,no,03-Nov-2004 06:00,4,17.0,17.6,17.3,0.3,1
53,no,03-Nov-2004 06:00,16,17.2,17.6,17.4,0.2,1
53,no,03-Nov-2004 06:00,36,17.6,17.6,17.6,0.0,1
53,no,03-Nov-2004 06:00,40,17.6,17.6,17.6,0.0,1
53,no,03-Nov-2004 06:00,48,17.6,17.6,17.6,0.0,1
53,no,03-Nov-2004 06:00,64,17.6,17.6,17.6,0.0,1
53,no,03-Nov-2004 06:00,72,17.0,17.6,17.3,0.3,1
54,no,03-Nov-2004 18:00,0,17.8,19.0,18.4,0.6,1
54,no,03-Nov-2004 18:00,60,16.2,19.0,17.6,1.4,1
54,no,03-Nov-2004 18:00,180,14.2,15.0,14.6,0.4,1
54,no,03-Nov-2004 18:00,216,14.0,14.0,14.0,0.0,1
54,no,03-Nov-2004 18:00,304,13.4,13.4,13.4,0.0,1
54,no,03-Nov-2004 18:00,376,13.0,13.0,13.0,0.0,1
54,no,03-Nov-2004 18:00,496,12.0,12.2,12.1,0.1,1
54,no,03-Nov-2004 18:00,576,11.6,11.6,11.6,0.0,1
55,no,04-Nov-2004 06:00,0,18.4,18.8,18.6,0.2,1
55,no,04-Nov-2004 06:00,4,18.4,18.8,18.6,0.2,1
55,no,04-Nov-2004 06:00,24,18.4,18.6,18.5,0.1,1
55,no,04-Nov-2004 06:00,40,18.4,18.4,18.4,0.0,1
55,no,04-Nov-2004 06:00,64,18.4,18.6,18.5,0.1,1
55,no,04-Nov-2004 06:00,72,18.4,18.6,18.5,0.1,1
55,no,04-Nov-2004 06:00,80,18.0,18.6,18.3,0.3,1
55,no,04-Nov-2004 06:00,100,16.0,16.2,16.1,0.1,1
56,no,04-Nov-2004 18:00,0,18.4,18.8,18.6,0.2,1
56,no,04-Nov-2004 18:00,4,18.4,18.6,18.5,0.1,1
56,no,04-Nov-2004 18:00,20,18.6,18.6,18.6,0.0,1
56,no,04-Nov-2004 18:00,40,18.6,18.6,18.6,0.0,1
56,no,04-Nov-2004 18:00,48,18.6,18.6,18.6,0.0,1
56,no,04-Nov-2004 18:00,60,18.6,18.6,18.6,0.0,1
56,no,04-Nov-2004 18:00,64,18.4,18.6,18.5,0.1,1
56,no,04-Nov-2004 18:00,80,18.0,18.6,18.3,0.3,1
57,no,05-Nov-2004 06:00,0,18.6,20.0,19.3,0.7,1
57,no,05-Nov-2004 06:00,8,18.8,19.8,19.3,0.5,1
57,no,05-Nov-2004 06:00,24,19.8,19.8,19.8,0.0,1
57,no,05-Nov-2004 06:00,32,19.8,19.8,19.8,0.0,1
57,no,05-Nov-2004 06:00,48,18.8,19.8,19.3,0.5,1
57,no,05-Nov-2004 06:00,64,18.8,18.8,18.8,0.0,1
57,no,05-Nov-2004 06:00,80,18.6,18.8,18.7,0.1,1
57,no,05-Nov-2004 06:00,84,18.6,18.8,18.7,0.1,1
58,no,05-Nov-2004 18:00,0,19.6,20.2,19.9,0.3,1
58,no,05-Nov-2004 18:00,4,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,24,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,32,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,32,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,52,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,52,19.8,19.8,19.8,0.0,1
58,no,05-Nov-2004 18:00,68,17.6,17.6,17.6,0.0,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,0,19.8,21.4,20.6,0.8,1
59,no,06-Nov-2004 06:00,4,20.2,21.2,20.7,0.5,1
60,no,06-Nov-2004 18:00,0,20.8,21.2,21.0,0.2,1
60,no,06-Nov-2004 18:00,4,20.8,21.0,20.9,0.1,1
60,no,06-Nov-2004 18:00,216,14.8,14.8,14.8,0.0,1
60,no,06-Nov-2004 18:00,364,13.0,13.0,13.0,0.0,1
60,no,06-Nov-2004 18:00,604,11.4,11.4,11.4,0.0,1
60,no,06-Nov-2004 18:00,728,11.2,11.2,11.2,0.0,1
60,no,06-Nov-2004 18:00,844,10.8,11.0,10.9,0.1,1
60,no,06-Nov-2004 18:00,980,10.6,10.6,10.6,0.0,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
61,no,07-Nov-2004 06:00,0,20.8,22.0,21.4,0.6,1
62,no,07-Nov-2004 18:00,0,21.4,22.6,22.0,0.6,1
62,no,07-Nov-2004 18:00,196,15.4,16.4,15.9,0.5,1
62,no,07-Nov-2004 18:00,344,13.6,14.4,14.0,0.4,1
62,no,07-Nov-2004 18:00,424,13.0,13.6,13.3,0.3,1
62,no,07-Nov-2004 18:00,584,11.6,11.8,11.7,0.1,1
62,no,07-Nov-2004 18:00,648,11.0,11.2,11.1,0.1,1
62,no,07-Nov-2004 18:00,780,10.2,10.4,10.3,0.1,1
62,no,07-Nov-2004 18:00,980,9.0,9.2,9.1,0.1,1
63,no,08-Nov-2004 06:00,0,22.4,22.4,22.4,0.0,1
63,no,08-Nov-2004 06:00,52,22.2,22.6,22.4,0.2,1
63,no,08-Nov-2004 06:00,340,14.4,14.8,14.6,0.2,1
63,no,08-Nov-2004 06:00,364,14.2,14.4,14.3,0.1,1
63,no,08-Nov-2004 06:00,520,12.4,12.6,12.5,0.1,1
63,no,08-Nov-2004 06:00,692,10.8,10.8,10.8,0.0,1
63,no,08-Nov-2004 06:00,776,10.2,10.8,10.5,0.3,1
63,no,08-Nov-2004 06:00,980,9.2,9.2,9.2,0.0,1
64,no,08-Nov-2004 18:00,0,21.8,22.2,22.0,0.2,1
64,no,08-Nov-2004 18:00,4,22.2,22.2,22.2,0.0,1
64,no,08-Nov-2004 18:00,112,17.6,17.6,17.6,0.0,1
64,no,08-Nov-2004 18:00,208,16.0,16.0,16.0,0.0,1
64,no,08-Nov-2004 18:00,244,15.4,15.4,15.4,0.0,1
64,no,08-Nov-2004 18:00,352,14.4,14.4,14.4,0.0,1
64,no,08-Nov-2004 18:00,436,13.4,13.6,13.5,0.1,1
64,no,08-Nov-2004 18:00,476,13.0,13.2,13.1,0.1,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
65,no,09-Nov-2004 06:00,0,21.4,21.8,21.6,0.2,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
66,no,09-Nov-2004 18:00,0,19.8,21.6,20.7,0.9,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
67,no,10-Nov-2004 06:00,0,19.6,20.8,20.2,0.6,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,0,19.2,20.0,19.6,0.4,1
68,no,10-Nov-2004 18:00,4,19.4,19.4,19.4,0.0,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
69,no,11-Nov-2004 06:00,0,19.0,19.4,19.2,0.2,1
70,no,11-Nov-2004 18:00,0,18.2,19.4,18.8,0.6,1
70,no,11-Nov-2004 18:00,4,19.0,19.2,19.1,0.1,1
70,no,11-Nov-2004 18:00,160,15.8,15.8,15.8,0.0,1
70,no,11-Nov-2004 18:00,276,14.2,14.2,14.2,0.0,1
70,no,11-Nov-2004 18:00,344,13.4,13.4,13.4,0.0,1
70,no,11-Nov-2004 18:00,428,13.0,13.0,13.0,0.0,1
70,no,11-Nov-2004 18:00,524,12.2,12.2,12.2,0.0,1
70,no,11-Nov-2004 18:00,660,11.2,11.2,11.2,0.0,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,0,17.6,18.6,18.1,0.5,1
71,no,12-Nov-2004 06:00,4,18.0,18.4,18.2,0.2,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,0,17.6,18.2,17.9,0.3,1
72,no,12-Nov-2004 18:00,4,18.0,18.2,18.1,0.1,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,0,17.6,18.4,18.0,0.4,1
73,no,13-Nov-2004 06:00,4,17.6,18.4,18.0,0.4,1
74,no,13-Nov-2004 18:00,0,18.2,18.6,18.4,0.2,1
74,no,13-Nov-2004 18:00,4,18.2,18.4,18.3,0.1,1
74,no,13-Nov-2004 18:00,40,18.2,18.4,18.3,0.1,1
74,no,13-Nov-2004 18:00,68,18.0,18.4,18.2,0.2,1
74,no,13-Nov-2004 18:00,100,17.2,18.2,17.7,0.5,1
74,no,13-Nov-2004 18:00,132,15.6,16.0,15.8,0.2,1
74,no,13-Nov-2004 18:00,152,15.4,15.6,15.5,0.1,1
74,no,13-Nov-2004 18:00,168,15.2,15.4,15.3,0.1,1
75,no,14-Nov-2004 06:00,0,17.2,18.4,17.8,0.6,1
75,no,14-Nov-2004 06:00,4,17.4,18.4,17.9,0.5,1
75,no,14-Nov-2004 06:00,84,16.2,16.6,16.4,0.2,1
75,no,14-Nov-2004 06:00,132,14.2,15.8,15.0,0.8,1
75,no,14-Nov-2004 06:00,140,14.2,15.6,14.9,0.7,1
75,no,14-Nov-2004 06:00,180,15.0,15.2,15.1,0.1,1
75,no,14-Nov-2004 06:00,260,14.2,14.2,14.2,0.0,1
75,no,14-Nov-2004 06:00,276,14.2,14.2,14.2,0.0,1
76,no,14-Nov-2004 18:00,0,15.6,17.4,16.5,0.9,1
76,no,14-Nov-2004 18:00,64,14.8,16.0,15.4,0.6,1
76,no,14-Nov-2004 18:00,80,14.2,16.0,15.1,0.9,1
76,no,14-Nov-2004 18:00,152,13.6,14.2,13.9,0.3,1
76,no,14-Nov-2004 18:00,180,13.6,13.8,13.7,0.1,1
76,no,14-Nov-2004 18:00,244,13.2,13.4,13.3,0.1,1
76,no,14-Nov-2004 18:00,300,13.0,13.2,13.1,0.1,1
76,no,14-Nov-2004 18:00,352,12.8,12.8,12.8,0.0,1
77,no,15-Nov-2004 06:00,0,16.0,16.0,16.0,0.0,1
77,no,15-Nov-2004 06:00,4,16.0,16.0,16.0,0.0,1
77,no,15-Nov-2004 06:00,140,14.0,14.0,14.0,0.0,1
77,no,15-Nov-2004 06:00,256,13.2,13.4,13.3,0.1,1
77,no,15-Nov-2004 06:00,380,12.6,12.6,12.6,0.0,1
77,no,15-Nov-2004 06:00,444,12.2,12.4,12.3,0.1,1
77,no,15-Nov-2004 06:00,500,11.8,12.0,11.9,0.1,1
77,no,15-Nov-2004 06:00,620,11.2,11.2,11.2,0.0,1
78,no,15-Nov-2004 18:00,0,15.4,16.0,15.7,0.3,1
78,no,15-Nov-2004 18:00,92,14.6,16.0,15.3,0.7,1
78,no,15-Nov-2004 18:00,180,13.6,14.2,13.9,0.3,1
78,no,15-Nov-2004 18:00,364,12.6,12.8,12.7,0.1,1
78,no,15-Nov-2004 18:00,416,12.2,12.4,12.3,0.1,1
78,no,15-Nov-2004 18:00,604,11.2,11.4,11.3,0.1,1
78,no,15-Nov-2004 18:00,756,10.6,10.8,10.7,0.1,1
78,no,15-Nov-2004 18:00,804,10.6,10.6,10.6,0.0,1
79,no,16-Nov-2004 06:00,0,15.6,15.8,15.7,0.1,1
79,no,16-Nov-2004 06:00,68,14.8,15.8,15.3,0.5,1
79,no,16-Nov-2004 06:00,96,13.6,15.6,14.6,1.0,1
79,no,16-Nov-2004 06:00,172,12.8,14.0,13.4,0.6,1
79,no,16-Nov-2004 06:00,220,12.8,13.6,13.2,0.4,1
79,no,16-Nov-2004 06:00,316,12.2,13.0,12.6,0.4,1
79,no,16-Nov-2004 06:00,352,11.8,12.2,12.0,0.2,1
79,no,16-Nov-2004 06:00,408,11.8,11.8,11.8,0.0,1
80,no,16-Nov-2004 18:00,0,15.4,15.8,15.6,0.2,1
80,no,16-Nov-2004 18:00,4,15.4,15.8,15.6,0.2,1
80,no,16-Nov-2004 18:00,60,15.2,15.8,15.5,0.3,1
80,no,16-Nov-2004 18:00,88,15.0,15.8,15.4,0.4,1
80,no,16-Nov-2004 18:00,96,14.0,15.8,14.9,0.9,1
80,no,16-Nov-2004 18:00,136,13.0,13.2,13.1,0.1,1
80,no,16-Nov-2004 18:00,152,13.0,13.2,13.1,0.1,1
80,no,16-Nov-2004 18:00,184,12.8,12.8,12.8,0.0,1
81,no,17-Nov-2004 06:00,0,15.4,16.4,15.9,0.5,1
81,no,17-Nov-2004 06:00,72,15.2,16.4,15.8,0.6,1
81,no,17-Nov-2004 06:00,104,14.2,15.4,14.8,0.6,1
81,no,17-Nov-2004 06:00,176,13.4,13.6,13.5,0.1,1
81,no,17-Nov-2004 06:00,280,12.8,13.2,13.0,0.2,1
81,no,17-Nov-2004 06:00,328,12.6,12.8,12.7,0.1,1
81,no,17-Nov-2004 06:00,388,12.6,12.6,12.6,0.0,1
81,no,17-Nov-2004 06:00,440,12.2,12.4,12.3,0.1,1
82,no,17-Nov-2004 18:00,0,14.8,15.4,15.1,0.3,1
82,no,17-Nov-2004 18:00,80,14.4,15.6,15.0,0.6,1
82,no,17-Nov-2004 18:00,84,14.4,15.6,15.0,0.6,1
82,no,17-Nov-2004 18:00,160,13.2,13.8,13.5,0.3,1
82,no,17-Nov-2004 18:00,204,13.4,13.6,13.5,0.1,1
82,no,17-Nov-2004 18:00,256,13.0,13.4,13.2,0.2,1
82,no,17-Nov-2004 18:00,320,12.8,13.0,12.9,0.1,1
82,no,17-Nov-2004 18:00,384,12.6,12.6,12.6,0.0,1
83,no,18-Nov-2004 06:00,0,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,0,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,0,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,4,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,4,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,4,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,4,14.4,15.0,14.7,0.3,1
83,no,18-Nov-2004 06:00,8,14.4,14.6,14.5,0.1,1
84,no,18-Nov-2004 18:00,0,14.2,14.8,14.5,0.3,1
84,no,18-Nov-2004 18:00,4,14.4,14.8,14.6,0.2,1
84,no,18-Nov-2004 18:00,60,14.2,14.8,14.5,0.3,1
84,no,18-Nov-2004 18:00,108,13.4,14.8,14.1,0.7,1
84,no,18-Nov-2004 18:00,112,13.8,14.6,14.2,0.4,1
84,no,18-Nov-2004 18:00,140,13.2,13.8,13.5,0.3,1
84,no,18-Nov-2004 18:00,180,13.0,13.0,13.0,0.0,1
84,no,18-Nov-2004 18:00,216,12.8,12.8,12.8,0.0,1
85,no,19-Nov-2004 06:00,0,14.2,14.4,14.3,0.1,1
85,no,19-Nov-2004 06:00,104,14.0,14.2,14.1,0.1,1
85,no,19-Nov-2004 06:00,192,12.8,13.0,12.9,0.1,1
85,no,19-Nov-2004 06:00,256,12.0,12.4,12.2,0.2,1
85,no,19-Nov-2004 06:00,320,11.8,12.0,11.9,0.1,1
85,no,19-Nov-2004 06:00,436,11.4,11.6,11.5,0.1,1
85,no,19-Nov-2004 06:00,500,11.2,11.4,11.3,0.1,1
85,no,19-Nov-2004 06:00,632,10.6,10.6,10.6,0.0,1
86,no,19-Nov-2004 18:00,0,13.8,14.2,14.0,0.2,1
86,no,19-Nov-2004 18:00,4,13.8,14.0,13.9,0.1,1
86,no,19-Nov-2004 18:00,60,14.0,14.0,14.0,0.0,1
86,no,19-Nov-2004 18:00,92,13.8,14.0,13.9,0.1,1
86,no,19-Nov-2004 18:00,124,13.4,13.6,13.5,0.1,1
86,no,19-Nov-2004 18:00,144,13.4,13.4,13.4,0.0,1
86,no,19-Nov-2004 18:00,180,12.8,13.0,12.9,0.1,1
86,no,19-Nov-2004 18:00,220,12.4,12.6,12.5,0.1,1
87,no,20-Nov-2004 06:00,0,14.0,14.8,14.4,0.4,1
87,no,20-Nov-2004 06:00,4,14.0,14.6,14.3,0.3,1
87,no,20-Nov-2004 06:00,8,14.0,14.2,14.1,0.1,1
87,no,20-Nov-2004 06:00,12,14.0,14.2,14.1,0.1,1
87,no,20-Nov-2004 06:00,12,14.0,14.2,14.1,0.1,1
87,no,20-Nov-2004 06:00,16,14.0,14.2,14.1,0.1,1
87,no,20-Nov-2004 06:00,20,14.0,14.0,14.0,0.0,1
87,no,20-Nov-2004 06:00,24,14.0,14.0,14.0,0.0,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,0,14.0,14.6,14.3,0.3,1
88,no,20-Nov-2004 18:00,4,14.0,14.6,14.3,0.3,1
89,no,21-Nov-2004 06:00,0,14.4,15.0,14.7,0.3,1
89,no,21-Nov-2004 06:00,4,14.4,15.0,14.7,0.3,1
89,no,21-Nov-2004 06:00,128,14.0,14.2,14.1,0.1,1
89,no,21-Nov-2004 06:00,224,13.2,13.2,13.2,0.0,1
89,no,21-Nov-2004 06:00,252,13.0,13.0,13.0,0.0,1
89,no,21-Nov-2004 06:00,352,12.2,12.4,12.3,0.1,1
89,no,21-Nov-2004 06:00,412,11.6,12.0,11.8,0.2,1
89,no,21-Nov-2004 06:00,472,11.4,11.4,11.4,0.0,1
90,no,21-Nov-2004 18:00,0,14.4,15.2,14.8,0.4,1
90,no,21-Nov-2004 18:00,4,14.4,15.2,14.8,0.4,1
90,no,21-Nov-2004 18:00,84,14.2,15.2,14.7,0.5,1
90,no,21-Nov-2004 18:00,96,14.0,15.2,14.6,0.6,1
90,no,21-Nov-2004 18:00,160,13.8,13.8,13.8,0.0,1
90,no,21-Nov-2004 18:00,176,13.8,13.8,13.8,0.0,1
90,no,21-Nov-2004 18:00,224,13.4,13.4,13.4,0.0,1
90,no,21-Nov-2004 18:00,260,13.2,13.2,13.2,0.0,1
91,no,22-Nov-2004 06:00,0,15.2,15.2,15.2,0.0,1
91,no,22-Nov-2004 06:00,96,15.2,15.2,15.2,0.0,1
91,no,22-Nov-2004 06:00,100,15.0,15.2,15.1,0.1,1
91,no,22-Nov-2004 06:00,204,13.6,13.6,13.6,0.0,1
91,no,22-Nov-2004 06:00,288,12.4,13.0,12.7,0.3,1
91,no,22-Nov-2004 06:00,352,12.2,12.4,12.3,0.1,1
91,no,22-Nov-2004 06:00,392,11.8,12.4,12.1,0.3,1
91,no,22-Nov-2004 06:00,448,11.4,11.8,11.6,0.2,1
92,no,22-Nov-2004 18:00,0,14.8,15.2,15.0,0.2,1
92,no,22-Nov-2004 18:00,4,14.8,15.2,15.0,0.2,1
92,no,22-Nov-2004 18:00,60,14.8,15.2,15.0,0.2,1
92,no,22-Nov-2004 18:00,88,15.0,15.2,15.1,0.1,1
92,no,22-Nov-2004 18:00,104,14.4,15.2,14.8,0.4,1
92,no,22-Nov-2004 18:00,116,14.4,15.2,14.8,0.4,1
92,no,22-Nov-2004 18:00,144,14.2,14.2,14.2,0.0,1
92,no,22-Nov-2004 18:00,176,13.6,13.6,13.6,0.0,1
93,no,23-Nov-2004 06:00,0,14.2,15.0,14.6,0.4,1
93,no,23-Nov-2004 06:00,4,14.2,15.0,14.6,0.4,1
93,no,23-Nov-2004 06:00,24,14.4,15.0,14.7,0.3,1
93,no,23-Nov-2004 06:00,36,14.4,15.0,14.7,0.3,1
93,no,23-Nov-2004 06:00,52,14.4,14.6,14.5,0.1,1
93,no,23-Nov-2004 06:00,64,14.4,14.6,14.5,0.1,1
93,no,23-Nov-2004 06:00,76,14.4,14.4,14.4,0.0,1
93,no,23-Nov-2004 06:00,96,14.2,14.2,14.2,0.0,1
94,no,23-Nov-2004 18:00,0,14.4,14.8,14.6,0.2,1
94,no,23-Nov-2004 18:00,36,14.6,14.8,14.7,0.1,1
94,no,23-Nov-2004 18:00,40,14.4,15.0,14.7,0.3,1
